city,area,name,address,rating,total_ratings,maps_link,category
Chirkunda,Ground Flr,Apollo Pharmacy Kendua Bazar,"Ground Flr, Kendua Rd, near Fashion Bazar, Kendua, Basdeopur, Bhadrak, Jharkhand 828116, India",4.8,18,https://www.google.com/maps/place/?q=place_id:ChIJ7anTEjuj9jkRh3djOedCjjk,pharmacy
Chirkunda,Ground Floor,Apollo Pharmacy Rupnarayanpur,"Ground Floor, Rupnarayanpur Rd, opp. Vaudha Cmplx, Rupnarayanpur, West Bengal 713386, India",4.2,28,https://www.google.com/maps/place/?q=place_id:ChIJ5XDuGGjf9jkRug_i4_lsH24,pharmacy
Chirkunda,No. 6,Apollo Pharmacy Dhanbad Bank More,"No. 6, Jharia Rd, near Reliance Jewels, Bank More, Dhanbad, Jharkhand 826007, India",4.6,38,https://www.google.com/maps/place/?q=place_id:ChIJL7iTxIGj9jkRYp6jViRPvxU,pharmacy
Chirkunda,PCR9+JMC,Apollo pharmacy jharia,"PCR9+JMC, Koery Bandh, Dhanbad, Jharia, Jharkhand 828111, India",4.1,8,https://www.google.com/maps/place/?q=place_id:ChIJfblibWC99jkRZjdJm-Mp6aA,pharmacy
Chirkunda,Taldanga,SAPPHIRE PHARMA,"Taldanga , Sarsapahari , Chirkunda, DHANBAD, Chirkunda, Jharkhand 828202, India",2,1,https://www.google.com/maps/place/?q=place_id:ChIJn-g-Uyvd9jkRB8kb4talsQY,pharmacy
Chirkunda,Ground Flr,Apollo Pharmacy Asansol Court More,"Ground Flr, Burnpur Rd, nr. Khadim's, Court More, Asansol, West Bengal 713304, India",3.7,79,https://www.google.com/maps/place/?q=place_id:ChIJn5Pr0iJxAjoRx8zxc_WmBOU,pharmacy
Chirkunda,393,Apollo Pharmacy SB Garai,"393, SB Gorai Rd, nr. Cakes & Bakes, Chelidanga, Asansol, West Bengal 713304, India",4.4,28,https://www.google.com/maps/place/?q=place_id:ChIJI0v8L80f9zkRmI1RAwmKIQ8,pharmacy
Chirkunda,Ground Flr,Apollo Pharmacy Noori Masjid,"Ground Flr, Bhuli Rd, near Noori Masjid, Karim Gunj, Wassepur, Dhanbad, Jharkhand 828130, India",5,11,https://www.google.com/maps/place/?q=place_id:ChIJ3ydUSSuj9jkRObelEKE3rWk,pharmacy
Chirkunda,Ward no.20,Apollo Pharmacy Chakraborty More Asansol,"Ward no.20, Chakraborty More, Megha apartment, Silicate Factory Rd, Mohishila Colony, Ushagram, Asansol, West Bengal 713303, India",5,2,https://www.google.com/maps/place/?q=place_id:ChIJ92UrrbAZ9zkR21Bcy4Ttq2I,pharmacy
Chirkunda,No. 35,Apollo Pharmacy Jamuria,"No. 35, Jamuria Rd, near Axis Bank Branch, Bijpur, Asansol, West Bengal 713336, India",4.2,9,https://www.google.com/maps/place/?q=place_id:ChIJLfo9DHUX9zkR5XccZ7tuJSM,pharmacy
Chirkunda,No. 307/2,Apollo Pharmacy Burnpur Bus Stand,"No. 307/2, Church Rd, Burnpur, Asansol, West Bengal 713325, India",3.9,16,https://www.google.com/maps/place/?q=place_id:ChIJK6ihbIsf9zkRk8YOnxum3tU,pharmacy
Chirkunda,225,Apollo Pharmacy Hutton Road,"225, Hutton Rd, nr. ICICI Bank, Pathak Bari, Asansol, West Bengal 713301, India",3.8,45,https://www.google.com/maps/place/?q=place_id:ChIJfxzc_8Qf9zkRjnrqeEsMxv8,pharmacy
Chirkunda,G.T.Road-Dumri,APOLLO MEDICINE,"G.T.Road-Dumri, VANANCHAL CHOWK,DUMRI, Dist, Isri, Jamtara, Jharkhand 825106, India",,,https://www.google.com/maps/place/?q=place_id:ChIJaYwuMSgN9DkR8A4DaZwVsfc,pharmacy
Chirkunda,Ground Floor,Apollo Pharmacy Purulia Goshala More,"Ground Floor, No. 864, Purulia - Barakar Rd, near Alangidanga Durga Temple, Purulia, West Bengal 723101, India",3.6,12,https://www.google.com/maps/place/?q=place_id:ChIJd_PjWVOH9jkRfuvChhXiXLs,pharmacy
Chirkunda,27,Apollo Pharmacy Burnpur Station,"27, Station Rd, Burnpur, Asansol, West Bengal 713325, India",3.7,25,https://www.google.com/maps/place/?q=place_id:ChIJezsfgaof9zkRa4kqtyHA-xk,pharmacy
Chirkunda,Holding No.1006,MedPlus Station Road Barakar,"Holding No.1006, Ward No.68, Station Rd, Barakar, Asansol, West Bengal 713324, India",4,4,https://www.google.com/maps/place/?q=place_id:ChIJSyksGMTd9jkR75VV8VHK9d0,pharmacy
Chirkunda,Mouza-Rangamatia,MedPlus Samdi Road Rupnarayanpur,"Mouza-Rangamatia,Khatian No.4608,4598,J.L. No.38,Dag No.1076 P.O. Rupnarayanpur Bazar,P.S. Salanpur,District-West, Chittaranjan, Rupnarayanpur, West Bengal 713386, India",3.6,13,https://www.google.com/maps/place/?q=place_id:ChIJ_T766wTf9jkRF3i6cbQJFZA,pharmacy
Chirkunda,Sanctoria Bazar,MedPlus Sanctoria,"Sanctoria Bazar, Disergarh, Kulti District, West BurdwanSanctoria Bazar Disergarh, Kulti District, West Burdwan, Sanctoria, West Bengal 713333, India",4.8,5,https://www.google.com/maps/place/?q=place_id:ChIJIdMyxtbh9jkRDLmJCXlvnas,pharmacy
Chirkunda,Mouza Domohani Khatian No. 4251 J.L. No. 50 Dag No. 2049 P.O. Domohani,MedPlus Domohani Jamuria Road,"Mouza Domohani Khatian No. 4251 J.L. No. 50 Dag No. 2049 P.O. Domohani, P.S, Barabani, Asansol, West Bengal 713334, India",4.2,17,https://www.google.com/maps/place/?q=place_id:ChIJuclYGccj9zkRfTbkxooBwQQ,pharmacy
Chirkunda,Holding No,MedPlus Neamatpur Asansol,"Holding No, 67/061N, G.T. Road, Neamatpur P.O. Sitarampur, P.S. Kulti, District West Burdwan, Neamatpur, West Bengal 713359, India",3.9,28,https://www.google.com/maps/place/?q=place_id:ChIJB-zv5rsZ9zkRLAX7ztEXKHs,pharmacy
Chirkunda,Mouza Panchgachia,MedPlus Panchgachia Asansol,"Mouza Panchgachia, Khatian No. - 1503, J.L. No. 34, Dag No. 652, P.O, Kanyapur Police Station, North, Asansol, District West, West Bengal 713341, India",4.7,3,https://www.google.com/maps/place/?q=place_id:ChIJiVZ7ODwf9zkRtA_bk9LhiJo,pharmacy
Chirkunda,Upper Baniasol,MedPlus Adraa,"Upper Baniasol, Adra, West Bengal 723121, India",3,1,https://www.google.com/maps/place/?q=place_id:ChIJPQ2HLzbx9jkRwID810To-8c,pharmacy
Chirkunda,Holding No - 726/New,MedPlus Christian Para Asansol,"Holding No - 726/New, Lower Chelidanga , Ward No - 6, P.O - Upper Chelidanga P.S - Asansol South, Dist, Chelidanga, Asansol, West Bengal 713304, India",4.3,12,https://www.google.com/maps/place/?q=place_id:ChIJuzyLq9Ef9zkR9REapiEVO00,pharmacy
Chirkunda,Vivekanand Colony,Rishi Medical,"Vivekanand Colony, Chirkunda, Jharkhand 828202, India",4.6,10,https://www.google.com/maps/place/?q=place_id:ChIJzU4aiozd9jkRcGKa7WLaxQg,pharmacy
Chirkunda,Ward No.79,MEDPLUS BURNPUR ROAD SUBHASPALLY ASANSOL,"Ward No.79, Holding No.94, 403, Subhaspally, Asansol, West Bengal 713325, India",3,17,https://www.google.com/maps/place/?q=place_id:ChIJOWCq_ukf9zkRApwhznyLyJo,pharmacy
Chirkunda,Ward no.19,MedPlus Mohishila Colony,"Ward no.19, Holding No. 251/New M. Colony B/2, South Dhadka, Dhadka, Asansol, West Bengal 713303, India",3.4,5,https://www.google.com/maps/place/?q=place_id:ChIJN5p_MRkf9zkRo5vrQqQF6GE,pharmacy
Chirkunda,opp. ELECTRIC OFFICE,Flipkart Health Plus HEALTHBUDDY CHIRKUNDA HAPPINES,"opp. ELECTRIC OFFICE, Haryana Colony, Chirkunda, Jharkhand 828202, India",4.5,2,https://www.google.com/maps/place/?q=place_id:ChIJLXwIBQ3d9jkRj4t3C8b_IkQ,pharmacy
Chirkunda,Grand Trunk Rd,R.S Pharma,"Grand Trunk Rd, Chirkunda, Jharkhand 828202, India",4,3,https://www.google.com/maps/place/?q=place_id:ChIJLXLu7MLd9jkRuS-7XHKoj3U,pharmacy
Chirkunda,near Atithi Hotel,MedPlus Zila School More,"near Atithi Hotel, Purulia, West Bengal 723101, India",1,1,https://www.google.com/maps/place/?q=place_id:ChIJI0HMCS199jkRYBAni2jHgzE,pharmacy
Chirkunda,Holding No. 983 M Colony B/1,MedPlus Ushagram Asansol,"Holding No. 983 M Colony B/1, Ward No.20, Purnima apartment, Mohishila Colony, Ushagram, Asansol, West Bengal 713303, India",3.6,27,https://www.google.com/maps/place/?q=place_id:ChIJd2oWcvoZ9zkRhvy1gSPvORY,pharmacy
Chirkunda,Ward No. 1,MedPlus R N Road Asansol,"Ward No. 1, Holding No. 2833, R.N. Road, Rabindra Nagar, Asansol, West Bengal 713304, India",3.8,15,https://www.google.com/maps/place/?q=place_id:ChIJeWMWgdMf9zkRaIseYD0DA9Q,pharmacy
Chirkunda,Nilkuthidanga,MedPlus Sc Sen Road,"Nilkuthidanga, Purulia, West Bengal 723101, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJaQi6oc199jkRjXvSCIIhs4U,pharmacy
Chirkunda,Grand Trunk Rd,MEDI HUT PHARMA,"Grand Trunk Rd, Chirkunda, Jharkhand 828202, India",,,https://www.google.com/maps/place/?q=place_id:ChIJc1Rn1RTd9jkRyNWO_PoqxMM,pharmacy
Chirkunda,J46F+QC5,MedPlus Nabinagar Raniganj,"J46F+QC5, Holding No.E/67, Ward No.89, 9, Nabinagar, P.O & P.S, Raniganj, West Bengal 713347, India",4.6,10,https://www.google.com/maps/place/?q=place_id:ChIJV8RqOVkR9zkRSjSJy-3lTUA,pharmacy
Chirkunda,Holding No.99,MedPlus Jamuria Bazar Asansol,"Holding No.99,Ward No. Old 7, New 4,Bazar Road P.O, Jamuria Hat, P.S, Jamuria, Distict-West, Asansol, West Bengal 713336, India",4,4,https://www.google.com/maps/place/?q=place_id:ChIJ2drDPcoX9zkRQD33b8enZdY,pharmacy
Chirkunda,PQXP+V4M Maithan more,Dokania Medical,"PQXP+V4M Maithan more, Siuliban, Jharkhand 828202, India",4.4,10,https://www.google.com/maps/place/?q=place_id:ChIJ_VAC7J7d9jkRnZuNQOT1GUI,pharmacy
Chirkunda,Jagrad,Dr SP Medical,"Jagrad, Dhanbad, SH-5, Barakar Road, Dhanbad, Dhanbad, Dumarkunda, Jharkhand 828202, India",4,10,https://www.google.com/maps/place/?q=place_id:ChIJhRgyxoHn9jkRyXjz3-Q83fc,pharmacy
Barhi,No. 17,Apollo Pharmacy Jhanda chowk Hazaribagh,"No. 17, Hazaribagh - Bagodar Rd, near Maihar mart, Kasai Mohallah, Matwari, Hazaribagh, Jharkhand 825301, India",4.1,20,https://www.google.com/maps/place/?q=place_id:ChIJDY5jV0Od9DkRLb98oxu7zNQ,pharmacy
Barhi,Dhanbad Rd,Barhi Medical,"Dhanbad Rd, near fruit store, Barhi, Jharkhand 825405, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJkXJffTNv8zkRYvb864ne-iI,pharmacy
Barhi,8C37+HP5,Health And Wellness Centre Barhi,"8C37+HP5, Barhi, Jharkhand 825405, India",1,1,https://www.google.com/maps/place/?q=place_id:ChIJz4_iu9xv8zkR_IyPdm_iVxk,pharmacy
Madhupur,Ground Flr,Apollo Pharmacy Kendua Bazar,"Ground Flr, Kendua Rd, near Fashion Bazar, Kendua, Basdeopur, Bhadrak, Jharkhand 828116, India",4.8,18,https://www.google.com/maps/place/?q=place_id:ChIJ7anTEjuj9jkRh3djOedCjjk,pharmacy
Madhupur,Station Rd,Janta Medical Hall,"Station Rd, Sapha, Madhupur, Jharkhand 815353, India",3.6,17,https://www.google.com/maps/place/?q=place_id:ChIJgUOl-2038TkRhJdkTB2cfus,pharmacy
Madhupur,No. 32,Apollo Pharmacy Dubrajpur,"No. 32, Chandrapur Rd, near Uco Bank, Dubrajpur, West Bengal 731123, India",4.4,13,https://www.google.com/maps/place/?q=place_id:ChIJQ1vs_GND9zkRBkZDAjYrto0,pharmacy
Madhupur,Ground Floor,Apollo Pharmacy Rupnarayanpur,"Ground Floor, Rupnarayanpur Rd, opp. Vaudha Cmplx, Rupnarayanpur, West Bengal 713386, India",4.2,28,https://www.google.com/maps/place/?q=place_id:ChIJ5XDuGGjf9jkRug_i4_lsH24,pharmacy
Madhupur,No. 17,Apollo Pharmacy Jhanda chowk Hazaribagh,"No. 17, Hazaribagh - Bagodar Rd, near Maihar mart, Kasai Mohallah, Matwari, Hazaribagh, Jharkhand 825301, India",4.1,20,https://www.google.com/maps/place/?q=place_id:ChIJDY5jV0Od9DkRLb98oxu7zNQ,pharmacy
Madhupur,Ground Floor,Apollo Pharmacy Bistupur,"Ground Floor, Yashkamal Cmplx, Bistupur Main Rd, opp. Hotel Natraj, Bistupur Market, Bistupur, Jamshedpur, Jharkhand 831001, India",4.7,13,https://www.google.com/maps/place/?q=place_id:ChIJDQnu13Dj9TkR4FrieMvOXPg,pharmacy
Madhupur,Madhupur,Bihar Medical Hall,"Madhupur, Jharkhand 815353, India",5,3,https://www.google.com/maps/place/?q=place_id:ChIJkSmsJmo38TkRaEDCnm3Wx5k,pharmacy
Madhupur,No. 6,Apollo Pharmacy Dhanbad Bank More,"No. 6, Jharia Rd, near Reliance Jewels, Bank More, Dhanbad, Jharkhand 826007, India",4.6,38,https://www.google.com/maps/place/?q=place_id:ChIJL7iTxIGj9jkRYp6jViRPvxU,pharmacy
Madhupur,No. 307/2,Apollo Pharmacy Burnpur Bus Stand,"No. 307/2, Church Rd, Burnpur, Asansol, West Bengal 713325, India",3.9,16,https://www.google.com/maps/place/?q=place_id:ChIJK6ihbIsf9zkRk8YOnxum3tU,pharmacy
Madhupur,7JCX+G9X,Munna Medicals,"7JCX+G9X, Amtalla Bherwa, Madhupur, Jharkhand 815353, India",4.8,6,https://www.google.com/maps/place/?q=place_id:ChIJ0ZcaVzg38TkRy5leKXuTMj4,pharmacy
Madhupur,Ground Flr,Apollo Pharmacy Asansol Court More,"Ground Flr, Burnpur Rd, nr. Khadim's, Court More, Asansol, West Bengal 713304, India",3.7,79,https://www.google.com/maps/place/?q=place_id:ChIJn5Pr0iJxAjoRx8zxc_WmBOU,pharmacy
Madhupur,Hatia Rd,NEW MINDO MEDICAL,"Hatia Rd, Madhupur, Jharkhand 815353, India",3.4,8,https://www.google.com/maps/place/?q=place_id:ChIJy51Q-js38TkR6n7GSbVUTl8,pharmacy
Madhupur,Holding No,MedPlus Neamatpur Asansol,"Holding No, 67/061N, G.T. Road, Neamatpur P.O. Sitarampur, P.S. Kulti, District West Burdwan, Neamatpur, West Bengal 713359, India",3.9,28,https://www.google.com/maps/place/?q=place_id:ChIJB-zv5rsZ9zkRLAX7ztEXKHs,pharmacy
Madhupur,City Complex,Medicine Plus,"City Complex, Jalsar Rd, Williams Town, Deoghar, Jharkhand 814112, India",3.5,4,https://www.google.com/maps/place/?q=place_id:ChIJc8-pnw8X8TkRKufXV7dnjQM,pharmacy
Madhupur,Madhupur Subhas Chok Near Nank,Jawed Medical,"Madhupur Subhas Chok Near Nank, Medical, Bank Colony, Deoghar, Madhupur, Jharkhand 815353, India",5,2,https://www.google.com/maps/place/?q=place_id:ChIJkUdZKbs38TkRa_NT0ivjIBQ,pharmacy
Madhupur,P.S. Margam,MedPlus Bishnupur Bazar,"P.S. Margam, Khatian No.3602, J.L. No.200, Dag No.1626, P.O, Mouza, Bishnupur, Rampurhat, West Bengal 731244, India",4.7,11,https://www.google.com/maps/place/?q=place_id:ChIJtXtFkuwh-jkRHQ0ffxYe_q0,pharmacy
Madhupur,Ward No.79,MEDPLUS BURNPUR ROAD SUBHASPALLY ASANSOL,"Ward No.79, Holding No.94, 403, Subhaspally, Asansol, West Bengal 713325, India",3,17,https://www.google.com/maps/place/?q=place_id:ChIJOWCq_ukf9zkRApwhznyLyJo,pharmacy
Madhupur,Sanctoria Bazar,MedPlus Sanctoria,"Sanctoria Bazar, Disergarh, Kulti District, West BurdwanSanctoria Bazar Disergarh, Kulti District, West Burdwan, Sanctoria, West Bengal 713333, India",4.8,5,https://www.google.com/maps/place/?q=place_id:ChIJIdMyxtbh9jkRDLmJCXlvnas,pharmacy
Madhupur,Mouza-Rangamatia,MedPlus Samdi Road Rupnarayanpur,"Mouza-Rangamatia,Khatian No.4608,4598,J.L. No.38,Dag No.1076 P.O. Rupnarayanpur Bazar,P.S. Salanpur,District-West, Chittaranjan, Rupnarayanpur, West Bengal 713386, India",3.6,13,https://www.google.com/maps/place/?q=place_id:ChIJ_T766wTf9jkRF3i6cbQJFZA,pharmacy
Madhupur,Baidyanathpur,MedPlus Pandabeswar Durgapur,"Baidyanathpur, Pandaveswar, Durgapur, West Bengal 713346, India",4.3,7,https://www.google.com/maps/place/?q=place_id:ChIJ_aRpnThr9zkR9rTvP_Yr05E,pharmacy
Madhupur,IRSHAD KHASHIF ROAD,Sidra Wellness care centre Homoeopathic clinic(Dr MD Sarfaraz Sheikh),"IRSHAD KHASHIF ROAD, Belpara, Madhupur, Jharkhand 815353, India",5,5,https://www.google.com/maps/place/?q=place_id:ChIJk0SDn0Y38TkR3POzfeY2eiU,pharmacy
Madhupur,7th Floor,Wellness Forever Medicare Ltd - Head Office,"7th Floor, Empire Plaza 1, A1, Lal Bahadur Shastri Marg, Chandan Nagar, Vikhroli West, Mumbai, Maharashtra 400083, India",4,253,https://www.google.com/maps/place/?q=place_id:ChIJgbulgt7O5zsRYQK05oC0hA8,pharmacy
Madhupur,Shop No.1,"Wellness Forever Pharmacy - Navi Peth, June Pat, Pandharpur","Shop No.1, Dada Mhamane Ikon, near Urban Bank, Navi Peth, June Pat, Pandharpur, Maharashtra 413304, India",4.6,8,https://www.google.com/maps/place/?q=place_id:ChIJIUNz7NIZxDsRrPy1Ctiew1g,pharmacy
Madhupur,Sitaram Dalmia Rd,NATIONAL MEDICAL HALL,"Sitaram Dalmia Rd, Chandmari, CHANDMARI, Madhupur, Jharkhand 815353, India",4.4,10,https://www.google.com/maps/place/?q=place_id:ChIJBTtBXSs38TkRHlaB_9V2SIU,pharmacy
Garhwa,Main Road,Appollo Pharma,"Main Road, near Shiv Mandir, Tandwa, Garhwa, Jharkhand 822114, India",1,1,https://www.google.com/maps/place/?q=place_id:ChIJa_qZAhgPjDkRPA8mC1hBYEE,pharmacy
Garhwa,5R43+V54,The MediWorld Medical,"5R43+V54, Chiniya Rd, near Reliance Smart Retail Mart, Chinia More, Nehru Nagar, Pipra Khurd, Garhwa, Jharkhand 822114, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJIZNR5mUPjDkRdPbOd7XYojg,pharmacy
Garhwa,NH-75,New R. Gupta Medical store,"NH-75, Main road, Garwa, Chhatarpur, Jharkhand 822114, India",3.6,12,https://www.google.com/maps/place/?q=place_id:ChIJlWMGq1UOjDkRVW-IF5Ca1L0,pharmacy
Garhwa,shope no 72,Dr Nature Wellness Krishna Herbal Centar,"shope no 72, ke samne, jila parishad market, Police station, Nehru Nagar, Pipra Khurd, Garhwa, Jharkhand 822114, India",3.3,4,https://www.google.com/maps/place/?q=place_id:ChIJQ2RGGj8PjDkR4cbsG3ozEy8,pharmacy
Garhwa,jama masjid,Dr Nature wellness products centre,"jama masjid, wardno-1, unchari, near unchri, Garhwa, Jharkhand 822114, India",5,2,https://www.google.com/maps/place/?q=place_id:ChIJveGiovwPjDkRl4CEGxqxQtk,pharmacy
Garhwa,NH39,New Singh medical store,"NH39, Eriquee Mohalla, Nehru Nagar, Pipra Khurd, Garhwa, Jharkhand 822114, India",5,13,https://www.google.com/maps/place/?q=place_id:ChIJd7dZT2sPjDkRZTY-jqswq6c,pharmacy
Garhwa,kp complex 1,Krishna Medical Hall,"kp complex 1, Eriquee Mohalla, Nehru Nagar, Pipra Khurd, Garhwa, Jharkhand 822114, India",4.7,42,https://www.google.com/maps/place/?q=place_id:ChIJh5v9_XoPjDkRL0pm14D8CSk,pharmacy
Khunti,Ground Flr,Apollo Pharmacy Harmu,"Ground Flr, VIP, Bypass Rd, opp. SBI Bank, Harmu Housing Colony, Ranchi, Jharkhand 834002, India",3.8,45,https://www.google.com/maps/place/?q=place_id:ChIJQbJvzqZ2HToRPP_Adz4hZws,pharmacy
Khunti,No 192/B,Apollo Pharmacy Kanke Road,"No 192/B, Ward No 2, 2, Kanke Rd, Jawahar Nagar, Hatma, Ranchi, Jharkhand 834008, India",3.9,41,https://www.google.com/maps/place/?q=place_id:ChIJtfXj7ifh9DkRXsLS9A3FbSM,pharmacy
Khunti,Ground Floor,Apollo Pharmacy Tilta Chowk,"Ground Floor, Ranchi Ring Rd, near Ching's Chinese, Chanakyapuri Colony, Ranchi, Kamre, Jharkhand 835222, India",4.3,7,https://www.google.com/maps/place/?q=place_id:ChIJ88MvuNPf9DkR9nrUW02F3WA,pharmacy
Khunti,15,Apollo Pharmacy Ag Colony,"15, Kadru - Kumhartoli Rd, near Ranchi Machinery, Harmu Housing Colony, AG Colony, Ranchi, Jharkhand 834002, India",3.9,56,https://www.google.com/maps/place/?q=place_id:ChIJ0fKQz1Tg9DkR1LbyiQKyMx0,pharmacy
Khunti,Ground Floor,Apollo Pharmacy Ramgarh Chatti Bazar,"Ground Floor, Plot No.3234/3235, Gola Rd, near Samrat Hotel, Chatti bazar, Ramgarh Cantonment, Jharkhand 829122, India",4.6,27,https://www.google.com/maps/place/?q=place_id:ChIJ-2aEXVz19DkRGTpMau-sw40,pharmacy
Khunti,Dak Banglow Road,Shree Krishna Pharma,"Dak Banglow Road, Sonnar Colony, Khunti, Jharkhand 835210, India",4.2,12,https://www.google.com/maps/place/?q=place_id:ChIJgSl-4ywW9TkRh3r9QAi_r_E,pharmacy
Khunti,No. 17,Apollo Pharmacy Jhanda chowk Hazaribagh,"No. 17, Hazaribagh - Bagodar Rd, near Maihar mart, Kasai Mohallah, Matwari, Hazaribagh, Jharkhand 825301, India",4.1,20,https://www.google.com/maps/place/?q=place_id:ChIJDY5jV0Od9DkRLb98oxu7zNQ,pharmacy
Khunti,Ground Flr,Apollo Pharmacy Doranda New,"Ground Flr, Kali Mandir Rd, nr. Fashion Hub, Doranda Bazar, Resaldar Nagar, Doranda, Ranchi, Jharkhand 834002, India",4.4,13,https://www.google.com/maps/place/?q=place_id:ChIJexZF1mvh9DkRWOzDuGScaZM,pharmacy
Khunti,Badri Chowk,LAXMI MEDICAL HALL,"Badri Chowk, Torpa Rd, near Hanuman Mandir Chowk, Khunti, Jojo Toli, Khunti, Jharkhand 835210, India",4.9,10,https://www.google.com/maps/place/?q=place_id:ChIJ50qQfZIX9TkRIfdMQuMgMmc,pharmacy
Khunti,Ground Floor,Apollo Pharmacy Sakchi Market,"Ground Floor, 31, New Kalimati Rd, Sakchi, Jamshedpur, Jharkhand 831007, India",3,10,https://www.google.com/maps/place/?q=place_id:ChIJA696Durj9TkRoqO18-j6c4k,pharmacy
Khunti,87JP+73V,Apollo Pharmacy,"87JP+73V, Sail City Rd, New Housing Colony, Sail City, Masibari, Ranchi, Jharkhand 834007, India",3.7,7,https://www.google.com/maps/place/?q=place_id:ChIJv1W0CwDh9DkRuyJsT1WuGqs,pharmacy
Khunti,Harihar market,Atul homoeo hall,"Harihar market,shop no.3,netaji chowk, Pasha Colony, Khunti, Jharkhand 835210, India",5,2,https://www.google.com/maps/place/?q=place_id:ChIJBQXzRRAX9TkRSY81VAU0H4o,pharmacy
Khunti,Brij Bihari Bhown Hehal,Apollo Pharmacy Ratu Road,"Brij Bihari Bhown Hehal, Ratu Rd, Sector 2, Masibari, Ranchi, Jharkhand 834004, India",2.5,6,https://www.google.com/maps/place/?q=place_id:ChIJR9VAyp4JHjoRddANUTGU9CU,pharmacy
Khunti,376C+7QQ,25X7 MEDICAL STORE,"376C+7QQ, Tamar - Khunti - Kolebira Rd, Jojo Toli, Khunti, Jharkhand 835210, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJO9McOAA99TkRIkAU_lhRQnk,pharmacy
Khunti,Harmu Rd,MEDICINE PLUS,"Harmu Rd, Kishore Ganj, Kumhartoli, Ranchi, Jharkhand 834001, India",4.3,3,https://www.google.com/maps/place/?q=place_id:ChIJ2ZGzeYHh9DkR1DEj-tQGMgQ,pharmacy
Patratu,No. 2473,Apollo Pharmacy Chitarpur Ramgarh,"No. 2473, Main Rd, near Hotel Vikas, Chitarpur, Barlong, Jharkhand 825101, India",4.2,33,https://www.google.com/maps/place/?q=place_id:ChIJGStlxAf19DkRt4dMHHiH_Os,pharmacy
Patratu,Ground Floor,Apollo Pharmacy Ramgarh Chatti Bazar,"Ground Floor, Plot No.3234/3235, Gola Rd, near Samrat Hotel, Chatti bazar, Ramgarh Cantonment, Jharkhand 829122, India",4.6,27,https://www.google.com/maps/place/?q=place_id:ChIJ-2aEXVz19DkRGTpMau-sw40,pharmacy
Patratu,Ground Flr,Apollo Pharmacy Harmu,"Ground Flr, VIP, Bypass Rd, opp. SBI Bank, Harmu Housing Colony, Ranchi, Jharkhand 834002, India",3.8,45,https://www.google.com/maps/place/?q=place_id:ChIJQbJvzqZ2HToRPP_Adz4hZws,pharmacy
Patratu,No 192/B,Apollo Pharmacy Kanke Road,"No 192/B, Ward No 2, 2, Kanke Rd, Jawahar Nagar, Hatma, Ranchi, Jharkhand 834008, India",3.9,41,https://www.google.com/maps/place/?q=place_id:ChIJtfXj7ifh9DkRXsLS9A3FbSM,pharmacy
Patratu,15,Apollo Pharmacy Ag Colony,"15, Kadru - Kumhartoli Rd, near Ranchi Machinery, Harmu Housing Colony, AG Colony, Ranchi, Jharkhand 834002, India",3.9,56,https://www.google.com/maps/place/?q=place_id:ChIJ0fKQz1Tg9DkR1LbyiQKyMx0,pharmacy
Patratu,Ground Floor,Apollo Pharmacy Tilta Chowk,"Ground Floor, Ranchi Ring Rd, near Ching's Chinese, Chanakyapuri Colony, Ranchi, Kamre, Jharkhand 835222, India",4.3,7,https://www.google.com/maps/place/?q=place_id:ChIJ88MvuNPf9DkR9nrUW02F3WA,pharmacy
Patratu,Brij Bihari Bhown Hehal,Apollo Pharmacy Ratu Road,"Brij Bihari Bhown Hehal, Ratu Rd, Sector 2, Masibari, Ranchi, Jharkhand 834004, India",2.5,6,https://www.google.com/maps/place/?q=place_id:ChIJR9VAyp4JHjoRddANUTGU9CU,pharmacy
Patratu,Ground Flr,Apollo Pharmacy Doranda New,"Ground Flr, Kali Mandir Rd, nr. Fashion Hub, Doranda Bazar, Resaldar Nagar, Doranda, Ranchi, Jharkhand 834002, India",4.4,13,https://www.google.com/maps/place/?q=place_id:ChIJexZF1mvh9DkRWOzDuGScaZM,pharmacy
Patratu,Harmu Rd,MEDICINE PLUS,"Harmu Rd, Kishore Ganj, Kumhartoli, Ranchi, Jharkhand 834001, India",4.3,3,https://www.google.com/maps/place/?q=place_id:ChIJ2ZGzeYHh9DkR1DEj-tQGMgQ,pharmacy
Patratu,CCXQ+X9R,Medi Plus,"CCXQ+X9R, H B Road, near Medanta Hospital, Irba, Ranchi, Koilari, Jharkhand 835217, India",3,2,https://www.google.com/maps/place/?q=place_id:ChIJUQD62Cz79DkROuPOx0V5J2Q,pharmacy
Patratu,Koyla Vihar,MedFirst,"Koyla Vihar, road, Upper Burdwan Compound, P&T Colony, Ahirtoli, Ranchi, Jharkhand 834001, India",4.9,20,https://www.google.com/maps/place/?q=place_id:ChIJz3BiFavh9DkRyLkdCB25KfY,pharmacy
Patratu,9896+FJ7,Forever Living Products Ranchi,"9896+FJ7, NH 75, Bhumiartoli, Ranchi, Jharkhand 834001, India",4.4,156,https://www.google.com/maps/place/?q=place_id:ChIJHbH_7lvg9DkRrzVKXobPP74,pharmacy
