city,area,name,address,rating,total_ratings,maps_link,category
Chakradharpur,GEL Church Complex,"Titan Eye+ Flagship store at Kanka, Ranchi (Buy 1 Get 1 Free)","GEL Church Complex, Ground, 13, Mahatma Gandhi Main Rd, Ranchi, Jharkhand 834001,ph, Kanka, Ranchi, Jharkhand 834001, India",4.9,2239,https://www.google.com/maps/place/?q=place_id:ChIJy8dMyKfh9DkR670vZifbo3E,optical
Chakradharpur,Upper ground floor,"Titan Eye+ at Saraidhela, Dhanbad (Buy 1 Get 1 Free)","Upper ground floor, Capital Mall, opposite Bigbazar, Chanakya Nagar, Saraidhella, Jharkhand 826007, India",4.9,1353,https://www.google.com/maps/place/?q=place_id:ChIJSdMQ52O99jkRdHLfwlYnjn4,optical
Chakradharpur,Ground Floor,"Titan Eye+ at Harmu Road, Ranchi (Buy 1 Get 1 Free)","Ground Floor, Jagannth Enclave, Plot No.94, Harmu Rd, beside Tanishq, near Shani Mandir, Kumhartoli, Ranchi, Jharkhand 834001, India",5,250,https://www.google.com/maps/place/?q=place_id:ChIJg_E8MBLh9DkRWiENvGbKOy8,optical
Chakradharpur,Shop no 5& 32,"Titan Eye+ at Bank More, Dhanbad (Buy 1 Get 1 Free)","Shop no 5& 32, Shanti Bhawan, next to Titan World, Bank More, Dhanbad, Jharkhand 826007, India",4.9,2415,https://www.google.com/maps/place/?q=place_id:ChIJLUwF9jKj9jkRaiQTy7UthRg,optical
Chakradharpur,M-5,"Titan Eye+ at Sector 4, Bokaro (Buy 1 Get 1 Free)","M-5, City Centre, near Honda Showroom, Sector 4, Bokaro Steel City, Jharkhand 827004, India",4.9,2484,https://www.google.com/maps/place/?q=place_id:ChIJi7s4lbQj9DkRNib__4QmO8w,optical
Chakradharpur,PAMPU ROAD,THE VISION OPTICAL,"PAMPU ROAD, Ward No.18, Chakradharpur, Jharkhand 833102, India",4.5,8,https://www.google.com/maps/place/?q=place_id:ChIJg4y45ROD9TkRgsTJy0BL2JE,optical
Saraikela,Site No 1,"Lenskart.com at Adityapur Road, Jamshedpur (First Lens Replacement Free)","Site No 1, Tata Kandra Rd, Dindly Basti, Adityapur, Jamshedpur, Jharkhand 831013, India",4.9,2116,https://www.google.com/maps/place/?q=place_id:ChIJn-65IMjl9TkRSjtwzVGgcOI,optical
Saraikela,Holding No 16,Lenskart.com at Sakchi (First Lens Replacement Free),"Holding No 16, New Kalimati Rd, Hirasingh Bagan, Sakchi, Jamshedpur, Jharkhand 831007, India",4.9,2630,https://www.google.com/maps/place/?q=place_id:ChIJS1goqTvj9TkRMlGgHQ-W0dQ,optical
Saraikela,Natraj Mansion,Lenskart.com Flagship Store at Bistupur Jamshedpur (First Lens Replacement Free),"Natraj Mansion, 3, Bistupur Main Rd, next to Colour Plus, Bistupur, Jamshedpur, Jharkhand 831001, India",4.9,5996,https://www.google.com/maps/place/?q=place_id:ChIJRZ3VaWHj9TkRp8hIghKL2WQ,optical
Saraikela,Ground Floor,"Lenskart.com at Kadma, Jamshedpur (First Lens Replacement Free)","Ground Floor, Narayan Complex, Kadma, Jamshedpur, Jharkhand 831005, India",4.9,3422,https://www.google.com/maps/place/?q=place_id:ChIJRSZFM7nl9TkRiRBSPlgi1GY,optical
Saraikela,H,Lenskart,"H, 364, Dimna Rd, near Micro Chemical Lab, Ulidih, Mango, Jamshedpur, Bahar Dari, Jharkhand 831012, India",4.9,2483,https://www.google.com/maps/place/?q=place_id:ChIJ_-KY1vrj9TkRkZgpivPf4Xk,optical
Saraikela,Saraidhela Rd,"Lenskart.com at Saraidhela, Dhanbad","Saraidhela Rd, Mandal Para, At+Po+Ps, Saraidhella, Dhanbad, Jharkhand 828127, India",4.9,401,https://www.google.com/maps/place/?q=place_id:ChIJMQFQlVK99jkR98MoG2YEYt4,optical
Saraikela,Main Road,"Titan Eye+ at Sadar Bazar, Chaibasa (Buy 1 Get 1 Free)","Main Road, near Deys Medical, Sadar Bazaar, Chaibasa, Jharkhand 833201, India",4.9,126,https://www.google.com/maps/place/?q=place_id:ChIJl-6r_pgnHjoRXxe4UPpZSXw,optical
Saraikela,NATRAJ Mansion,"Titan Eye+ at Bistupur, Jamshedpur (Buy 1 Get 1 Free)","NATRAJ Mansion, 8, Main Road,Bistupur, Bistupur, Jamshedpur, Jharkhand 831001, India",4.9,1333,https://www.google.com/maps/place/?q=place_id:ChIJ44I3wGXj9TkR1jMhOSmD3R8,optical
Saraikela,House No.32,Titan Eye+ at Mango,"House No.32, Ward No.9, Desh Bandhu Line New, Dimna Rd, near Darbhanga Diary, Hume Pipe Area, Ulidih, Mango, Jamshedpur, Jharkhand 831012, India",4.9,377,https://www.google.com/maps/place/?q=place_id:ChIJq4-4FNzj9TkRH_nEmu-d4Hc,optical
Saraikela,Shop No 5,"Titan Eye+ at Sakchi, Jamshedpur (Buy 1 Get 1 Free)","Shop No 5, New Kalimati Rd, opposite City Center, Hirasingh Bagan, Sakchi, Jamshedpur, Jharkhand 831001, India",4.9,3832,https://www.google.com/maps/place/?q=place_id:ChIJTXnjUQbj9TkRr7H_kjH4gw8,optical
Saraikela,FOGLA HOUSE,"Titan Eye+ at Lalpur, Ranchi (Buy 1 Get 1 Free)","FOGLA HOUSE, 56, Circular Rd, beside KAVERI RESTAURANT, P&T Colony, Lalpur, Ranchi, Jharkhand 834001, India",4.9,1689,https://www.google.com/maps/place/?q=place_id:ChIJefgbD23h9DkR1UyLlvvs6GQ,optical
Saraikela,GEL Church Complex,"Titan Eye+ Flagship store at Kanka, Ranchi (Buy 1 Get 1 Free)","GEL Church Complex, Ground, 13, Mahatma Gandhi Main Rd, Ranchi, Jharkhand 834001,ph, Kanka, Ranchi, Jharkhand 834001, India",4.9,2239,https://www.google.com/maps/place/?q=place_id:ChIJy8dMyKfh9DkR670vZifbo3E,optical
Saraikela,Hinoo Main Rd,"Titan Eye+ at Hinoo, Ranchi (Buy 1 Get 1 Free)","Hinoo Main Rd, below Allahabad Bank, Kilburn Colony, Shivpuri Colony, Hinoo, Ranchi, Jharkhand 834002, India",4.9,1278,https://www.google.com/maps/place/?q=place_id:ChIJhdnkySbh9DkR1dIusQ-mLk4,optical
Saraikela,Court Rd,"Titan Eye+ at Court Road, Giridih (Buy 1 Get 1 Free)","Court Rd, beside Annapurna Sweets, opposite State Co-operate Bank Limited, Buxidih, Giridih, Jharkhand 815301, India",4.9,1053,https://www.google.com/maps/place/?q=place_id:ChIJPxRDQkxV8TkRCYcP4KhMsAE,optical
Saraikela,SAI COMPLEX,"Titan Eye+ at Kanke Road, Ranchi (Buy 1 Get 1 Free)","SAI COMPLEX, Kanke Rd, opp. ORIENTAL BANK OF COMMERCE, near KRISHI BHAWAN, Jawahar Nagar, Hatma, Ranchi, Jharkhand 834008, India",4.9,2219,https://www.google.com/maps/place/?q=place_id:ChIJmxnMXgjn9DkRdW0YUfZxlK8,optical
Saraikela,Ground Floor,"Titan Eye+ at Harmu Road, Ranchi (Buy 1 Get 1 Free)","Ground Floor, Jagannth Enclave, Plot No.94, Harmu Rd, beside Tanishq, near Shani Mandir, Kumhartoli, Ranchi, Jharkhand 834001, India",5,250,https://www.google.com/maps/place/?q=place_id:ChIJg_E8MBLh9DkRWiENvGbKOy8,optical
Saraikela,39,"Titan Eye+ at City Centre, Purulia (Buy 1 Get 1 Free)","39, Deshbandhu Rd, opposite PC CHANDRA JEWELLERS, Munsifdanga, Purulia, West Bengal 723101, India",4.9,596,https://www.google.com/maps/place/?q=place_id:ChIJQbvv7ReH9jkR9gAeHAhGIaM,optical
Saraikela,Upper ground floor,"Titan Eye+ at Saraidhela, Dhanbad (Buy 1 Get 1 Free)","Upper ground floor, Capital Mall, opposite Bigbazar, Chanakya Nagar, Saraidhella, Jharkhand 826007, India",4.9,1353,https://www.google.com/maps/place/?q=place_id:ChIJSdMQ52O99jkRdHLfwlYnjn4,optical
Saraikela,NH-33,"Titan Eye+ at Thane Chowk, Ramgarh (Buy 1 Get 1 Free)","NH-33, Gandhi Chowk (Thana Chowk Main Road, Ramgarh Cantonment, Jharkhand 829122, India",4.9,1409,https://www.google.com/maps/place/?q=place_id:ChIJhw-iVIHs9DkRP1gvpaifLqw,optical
Saraikela,C926+75M,"Titan Eye+ at Bariatu Road, Ranchi (Buy 1 Get 1 Free)","C926+75M, Bariatu Rd, Bariatu Housing Colony, Ranchi, Jharkhand 834009, India",4.9,701,https://www.google.com/maps/place/?q=place_id:ChIJh9gPW5fj9DkRpRzwTll9iXk,optical
Saraikela,Ward No.26,"Titan Eye+ at Ashok Nagar, Ranchi","Ward No.26, Sarashwati Market Complex, & 2, Rd Number 1, opp. Hiltop Moters, Central Ashoka Colony, Ashok Vihar, Delatoli, Ranchi, Jharkhand 834002, India",5,446,https://www.google.com/maps/place/?q=place_id:ChIJjygvxOrh9DkRffz9qHjzr2k,optical
Saraikela,Shop no 5& 32,"Titan Eye+ at Bank More, Dhanbad (Buy 1 Get 1 Free)","Shop no 5& 32, Shanti Bhawan, next to Titan World, Bank More, Dhanbad, Jharkhand 826007, India",4.9,2415,https://www.google.com/maps/place/?q=place_id:ChIJLUwF9jKj9jkRaiQTy7UthRg,optical
Saraikela,Sanjay Chowk,Asian optics and eye clinic,"Sanjay Chowk, Saraikela, Jharkhand 833219, India",,,https://www.google.com/maps/place/?q=place_id:ChIJb2jjrBfz9TkRFyKkcM4z-Fo,optical
Chirkunda,Saraidhela Rd,"Lenskart.com at Saraidhela, Dhanbad","Saraidhela Rd, Mandal Para, At+Po+Ps, Saraidhella, Dhanbad, Jharkhand 828127, India",4.9,401,https://www.google.com/maps/place/?q=place_id:ChIJMQFQlVK99jkR98MoG2YEYt4,optical
Chirkunda,Police Line Rd,"Lenskart.com at CMPF Colony, Dhanbad","Police Line Rd, near HDFC Bank, Hirapur, CMPF Colony, Dhanbad, Jharkhand 826007, India",4.9,1616,https://www.google.com/maps/place/?q=place_id:ChIJx2y_fNi99jkRypN0-nCaIhE,optical
Chirkunda,Upper Ground Floor,Lenskart,"Upper Ground Floor, UG 3, Urmila Tower, near Shanti Bhawan, Bank More, Dhanbad, Jharkhand 826001, India",4.9,2494,https://www.google.com/maps/place/?q=place_id:ChIJbbBlajOj9jkRX5iaF4upWWA,optical
Chirkunda,Nitesh Keshri,"Lenskart.com at Court More, Asansol (First Lens Replacement Free)","Nitesh Keshri, Burnpur Road, Main Rd, near Medplus, Court More, Asansol, West Bengal 713304, India",4.9,3472,https://www.google.com/maps/place/?q=place_id:ChIJDc2Xok8f9zkRH8QPxc6eORE,optical
Chirkunda,Dumka Bhagalpur Road,"Lenskart.com at Dumka, Bhagalpur","Dumka Bhagalpur Road, Post PS Dudhani, near Vishal Mega Mart, Dumka, Jharkhand 814101, India",5,468,https://www.google.com/maps/place/?q=place_id:ChIJDT9VewC38DkRIT3m_AUpZQU,optical
Chirkunda,Ward No 5,Lenskart.com at Court Road Giridih,"Ward No 5, 15 & 17 Ground Floor, Beside Titan World, Kali Bari, Court Rd, New Barganda, Giridih, Jharkhand 815301, India",4.9,623,https://www.google.com/maps/place/?q=place_id:ChIJ6SdF0pNV8TkRYMrDYdAQBkM,optical
Chirkunda,Chirkunda,New Optical Centre/ Chasma dukan,"Chirkunda, Jharkhand 828202, India",4.5,2,https://www.google.com/maps/place/?q=place_id:ChIJDXi07xDd9jkRDJs8CRssYAM,optical
Chirkunda,Panchet Rd,Eye Care optical,"Panchet Rd, Chirkunda, Jharkhand 828202, India",,,https://www.google.com/maps/place/?q=place_id:ChIJm75a0uXd9jkR0-6llTTXY8M,optical
Chirkunda,Shop No UG 09,"Lenskart.com at Junction Mall, Bardhaman (First Lens Replacement Free)","Shop No UG 09, Ground Floor, Junction Mall, Harekrishna Konar Sarani, near Citi Residency, Recol Park, Bardhaman, Durgapur, West Bengal 713216, India",4.9,4048,https://www.google.com/maps/place/?q=place_id:ChIJqZlkO6Nz9zkRSf92iq6Uoo4,optical
Chirkunda,Shop No,"Lenskart.com at Hazaribagh, Jharkhand (Harry Potter Collection)","Shop No, 235, Guru Gobind Singh Rd, near Annada Chowk, NawabGanj, Hazaribagh, Jharkhand 825301, India",4.9,1702,https://www.google.com/maps/place/?q=place_id:ChIJ08z-yRqd9DkRju6B8mF7hSE,optical
Chirkunda,Plot No 7090,"Lenskart.com at Chas, Bokaro Steel City","Plot No 7090, Mouza Chas, Pargana Chas P S Chas, Thana No 30, Khaspel, Near Bypass Road, Ward, Street Number 16, Ramnagar Colony, Bokaro Steel City, Chas, Jharkhand 827013, India",4.9,2083,https://www.google.com/maps/place/?q=place_id:ChIJh45VwOsj9DkRepzPqN4u7AA,optical
Chirkunda,A11,"Lenskart.com at Sector 4, Bokaro","A11, opposite Central Bank of India, below Shane Punjab Restaurant, City Center, Sector 4, Bokaro Steel City, Jharkhand 827004, India",4.9,1408,https://www.google.com/maps/place/?q=place_id:ChIJK37VATUi9DkRyKg2L_d_-wc,optical
Chirkunda,Ground Floor,Lenskart Store,"Ground Floor, Savitri Complex, Railway Station Road, Shyam Ganj Rd, near ICICI Bank, Williams Town, Deoghar, Jharkhand 814112, India",4.9,1519,https://www.google.com/maps/place/?q=place_id:ChIJ6WEqpj8X8TkR_M4axx7naTY,optical
Chirkunda,Shop no 5& 32,"Titan Eye+ at Bank More, Dhanbad (Buy 1 Get 1 Free)","Shop no 5& 32, Shanti Bhawan, next to Titan World, Bank More, Dhanbad, Jharkhand 826007, India",4.9,2415,https://www.google.com/maps/place/?q=place_id:ChIJLUwF9jKj9jkRaiQTy7UthRg,optical
Chirkunda,Upper ground floor,"Titan Eye+ at Saraidhela, Dhanbad (Buy 1 Get 1 Free)","Upper ground floor, Capital Mall, opposite Bigbazar, Chanakya Nagar, Saraidhella, Jharkhand 826007, India",4.9,1353,https://www.google.com/maps/place/?q=place_id:ChIJSdMQ52O99jkRdHLfwlYnjn4,optical
Chirkunda,Court Rd,"Titan Eye+ at Court Road, Giridih (Buy 1 Get 1 Free)","Court Rd, beside Annapurna Sweets, opposite State Co-operate Bank Limited, Buxidih, Giridih, Jharkhand 815301, India",4.9,1053,https://www.google.com/maps/place/?q=place_id:ChIJPxRDQkxV8TkRCYcP4KhMsAE,optical
Chirkunda,SHOP NO 20/21,"Titan Eye+ at Ashram More, Asansol (Buy 1 Get 1 Free)","SHOP NO 20/21, PARBATI SHOPPING ARCADE, ASHRAM MORE, Railway Officers Colony, Munshi Bazar, Asansol, West Bengal 713303, India",4.9,1105,https://www.google.com/maps/place/?q=place_id:ChIJVWkLvCsZ9zkRB95bvRM7Zro,optical
Chirkunda,39,"Titan Eye+ at City Centre, Purulia (Buy 1 Get 1 Free)","39, Deshbandhu Rd, opposite PC CHANDRA JEWELLERS, Munsifdanga, Purulia, West Bengal 723101, India",4.9,596,https://www.google.com/maps/place/?q=place_id:ChIJQbvv7ReH9jkR9gAeHAhGIaM,optical
Chirkunda,House No.32,Titan Eye+ at Mango,"House No.32, Ward No.9, Desh Bandhu Line New, Dimna Rd, near Darbhanga Diary, Hume Pipe Area, Ulidih, Mango, Jamshedpur, Jharkhand 831012, India",4.9,377,https://www.google.com/maps/place/?q=place_id:ChIJq4-4FNzj9TkRH_nEmu-d4Hc,optical
Chirkunda,PQJX+X3F,Lions Raghunath Kharkia Eye Hospital,"PQJX+X3F, Chirkunda, Jharkhand 828202, India",4,57,https://www.google.com/maps/place/?q=place_id:ChIJyyDSKord9jkRyWgSP1g-EXU,optical
Chirkunda,Plot # 44,"Titan Eye+ at Guru Govind Singh, Hazaribagh (Buy 1 Get 1 Free)","Plot # 44, Gf, Vinayak Tower, Sunil Kumar Jain, C/O, Guru Gobind Singh Rd, Ananda Chowk, Hazaribagh, Jharkhand 825301, India",4.8,1426,https://www.google.com/maps/place/?q=place_id:ChIJHQAAAJye9DkR5ieUb37C-pg,optical
Chirkunda,M-5,"Titan Eye+ at Sector 4, Bokaro (Buy 1 Get 1 Free)","M-5, City Centre, near Honda Showroom, Sector 4, Bokaro Steel City, Jharkhand 827004, India",4.9,2484,https://www.google.com/maps/place/?q=place_id:ChIJi7s4lbQj9DkRNib__4QmO8w,optical
Chirkunda,46/25,"Titan Eye+ at NSB Road, Ranigunj (Buy 1 Get 1 Free)","46/25, NSB Rd, opp. Anjana Cinema Hall Road, Rajbari, Searsol, Raniganj, West Bengal 713358, India",3.9,43,https://www.google.com/maps/place/?q=place_id:ChIJ3ZYpH8AR9zkRxAEVuNMyAT0,optical
Chirkunda,Patel chowk,Titan Eyewear,"Patel chowk, Police Line Rd, Baba Colony, Hirapur, CMPF Colony, Dhanbad, Jharkhand 826007, India",4.7,56,https://www.google.com/maps/place/?q=place_id:ChIJ6SCJFi699jkR9BsQIDT-7lc,optical
Chirkunda,SAI COMPLEX,"Titan Eye+ at Kanke Road, Ranchi (Buy 1 Get 1 Free)","SAI COMPLEX, Kanke Rd, opp. ORIENTAL BANK OF COMMERCE, near KRISHI BHAWAN, Jawahar Nagar, Hatma, Ranchi, Jharkhand 834008, India",4.9,2219,https://www.google.com/maps/place/?q=place_id:ChIJmxnMXgjn9DkRdW0YUfZxlK8,optical
Chirkunda,SB Gorai Rd,Titan store (CLEAR EYES),"SB Gorai Rd, opposite more supermarket, Asansol, West Bengal 713301, India",4.8,26,https://www.google.com/maps/place/?q=place_id:ChIJEfGgRLAf9zkR9Ui9SOZpXGE,optical
Chirkunda,Hinoo Main Rd,"Titan Eye+ at Hinoo, Ranchi (Buy 1 Get 1 Free)","Hinoo Main Rd, below Allahabad Bank, Kilburn Colony, Shivpuri Colony, Hinoo, Ranchi, Jharkhand 834002, India",4.9,1278,https://www.google.com/maps/place/?q=place_id:ChIJhdnkySbh9DkR1dIusQ-mLk4,optical
Chirkunda,GEL Church Complex,"Titan Eye+ Flagship store at Kanka, Ranchi (Buy 1 Get 1 Free)","GEL Church Complex, Ground, 13, Mahatma Gandhi Main Rd, Ranchi, Jharkhand 834001,ph, Kanka, Ranchi, Jharkhand 834001, India",4.9,2239,https://www.google.com/maps/place/?q=place_id:ChIJy8dMyKfh9DkR670vZifbo3E,optical
Chirkunda,FOGLA HOUSE,"Titan Eye+ at Lalpur, Ranchi (Buy 1 Get 1 Free)","FOGLA HOUSE, 56, Circular Rd, beside KAVERI RESTAURANT, P&T Colony, Lalpur, Ranchi, Jharkhand 834001, India",4.9,1689,https://www.google.com/maps/place/?q=place_id:ChIJefgbD23h9DkR1UyLlvvs6GQ,optical
Chirkunda,Station Rd Kumardhubi,i2i Optical,"Station Rd Kumardhubi, Chirkunda, Jharkhand 828202, India",4.8,10,https://www.google.com/maps/place/?q=place_id:ChIJlSBBYZDd9jkRL_zLAdFbX9Y,optical
Chirkunda,C926+75M,"Titan Eye+ at Bariatu Road, Ranchi (Buy 1 Get 1 Free)","C926+75M, Bariatu Rd, Bariatu Housing Colony, Ranchi, Jharkhand 834009, India",4.9,701,https://www.google.com/maps/place/?q=place_id:ChIJh9gPW5fj9DkRpRzwTll9iXk,optical
Chirkunda,No 3/4,Titan World - Dhanbad,"No 3/4, VNS Time Shanti Bhawan Centre, beside Titan Eye+, Bank More, Dhanbad, Jharkhand 826007, India",4.8,2755,https://www.google.com/maps/place/?q=place_id:ChIJE7RFrTSj9jkRW9OjL4TT23o,optical
Barhi,Shop No,"Lenskart.com at Hazaribagh, Jharkhand (Harry Potter Collection)","Shop No, 235, Guru Gobind Singh Rd, near Annada Chowk, NawabGanj, Hazaribagh, Jharkhand 825301, India",4.9,1702,https://www.google.com/maps/place/?q=place_id:ChIJ08z-yRqd9DkRju6B8mF7hSE,optical
Barhi,House No.178,"Titan Eye+ at Jhumri Telaiya, Koderma (Buy 1 Get 1 Free)","House No.178, Ranchi - Patna Rd, near Bank of India, Taratand, Jhumri Telaiya, Jharkhand 825409, India",4.8,178,https://www.google.com/maps/place/?q=place_id:ChIJ12xvl6J18zkRhfrYcSxImoA,optical
Madhupur,GANDHI CHOWK,MADHUPUR OPTICALS,"GANDHI CHOWK, Hatia Rd, near BANK OF INDIA, Madhupur, Jharkhand 815353, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJ8c94ckU38TkRjjwZLKdqHRQ,optical
Madhupur,Ground Floor,Lenskart Store,"Ground Floor, Savitri Complex, Railway Station Road, Shyam Ganj Rd, near ICICI Bank, Williams Town, Deoghar, Jharkhand 814112, India",4.9,1519,https://www.google.com/maps/place/?q=place_id:ChIJ6WEqpj8X8TkR_M4axx7naTY,optical
Madhupur,RAUNAK EYE CARE & OPTICAL SRD Road Madhupur,RAUNAK EYE CARE & OPTICAL,"RAUNAK EYE CARE & OPTICAL SRD Road Madhupur , Near kanniram petrol pump (Nilkanth Building, Madhupur, Jharkhand 815353, India",4.1,14,https://www.google.com/maps/place/?q=place_id:ChIJLc2s70k38TkRH2ozXJ6M5T4,optical
Madhupur,Dumka Bhagalpur Road,"Lenskart.com at Dumka, Bhagalpur","Dumka Bhagalpur Road, Post PS Dudhani, near Vishal Mega Mart, Dumka, Jharkhand 814101, India",5,468,https://www.google.com/maps/place/?q=place_id:ChIJDT9VewC38DkRIT3m_AUpZQU,optical
Madhupur,Ward No 5,Lenskart.com at Court Road Giridih,"Ward No 5, 15 & 17 Ground Floor, Beside Titan World, Kali Bari, Court Rd, New Barganda, Giridih, Jharkhand 815301, India",4.9,623,https://www.google.com/maps/place/?q=place_id:ChIJ6SdF0pNV8TkRYMrDYdAQBkM,optical
Madhupur,Beside Tanishq Showroom,"Titan Eye+ at Access Road, Deoghar (Buy 1 Get 1 Free)","Beside Tanishq Showroom, Nr. Tower Chowk Dist, Deoghar, Jharkhand 814112, India",4.9,3444,https://www.google.com/maps/place/?q=place_id:ChIJ8f___yYW8TkRsGUN78gfqwg,optical
Madhupur,Court Rd,"Titan Eye+ at Court Road, Giridih (Buy 1 Get 1 Free)","Court Rd, beside Annapurna Sweets, opposite State Co-operate Bank Limited, Buxidih, Giridih, Jharkhand 815301, India",4.9,1053,https://www.google.com/maps/place/?q=place_id:ChIJPxRDQkxV8TkRCYcP4KhMsAE,optical
Madhupur,Titan Eye +,"Titan Eye+ at Station Road, Dumka (Buy 1 Get 1 Free)","Titan Eye +, Bhagalpur Rd, opposite Havells Gallery, Dumka, Jharkhand 814101, India",4.9,479,https://www.google.com/maps/place/?q=place_id:ChIJ1wNWSKy38DkRzgCJgVB-SIk,optical
Madhupur,Ground Floor,"Titan Eye+ at Garhwa Main Road, Garhwa (Buy 1 Get 1 Free)","Ground Floor, Main Road, Garhwa, Jharkhand 822114, India",4.9,454,https://www.google.com/maps/place/?q=place_id:ChIJ4RmlGFgPjDkRhWcYxpCYBCw,optical
Madhupur,Upper ground floor,"Titan Eye+ at Saraidhela, Dhanbad (Buy 1 Get 1 Free)","Upper ground floor, Capital Mall, opposite Bigbazar, Chanakya Nagar, Saraidhella, Jharkhand 826007, India",4.9,1353,https://www.google.com/maps/place/?q=place_id:ChIJSdMQ52O99jkRdHLfwlYnjn4,optical
Madhupur,Plot # 44,"Titan Eye+ at Guru Govind Singh, Hazaribagh (Buy 1 Get 1 Free)","Plot # 44, Gf, Vinayak Tower, Sunil Kumar Jain, C/O, Guru Gobind Singh Rd, Ananda Chowk, Hazaribagh, Jharkhand 825301, India",4.8,1426,https://www.google.com/maps/place/?q=place_id:ChIJHQAAAJye9DkR5ieUb37C-pg,optical
Madhupur,Infront Of Canara Bank,"Titan World - Deoghar, Jharkhand","Infront Of Canara Bank, Assam Access Rd, beside Mia by Tanishq, Deoghar, Jharkhand 814112, India",4.9,2457,https://www.google.com/maps/place/?q=place_id:ChIJF5VCmSkW8TkRBxen-Q2rtAc,optical
Madhupur,NATRAJ Mansion,"Titan Eye+ at Bistupur, Jamshedpur (Buy 1 Get 1 Free)","NATRAJ Mansion, 8, Main Road,Bistupur, Bistupur, Jamshedpur, Jharkhand 831001, India",4.9,1333,https://www.google.com/maps/place/?q=place_id:ChIJ44I3wGXj9TkR1jMhOSmD3R8,optical
Madhupur,7J8W+XVF,Times House & Uday opticals,"7J8W+XVF, Amtalla Bherwa, Madhupur, Jharkhand 815353, India",5,5,https://www.google.com/maps/place/?q=place_id:ChIJcS9cbmk38TkRxU5_mlau1EM,optical
Madhupur,House No.32,Titan Eye+ at Mango,"House No.32, Ward No.9, Desh Bandhu Line New, Dimna Rd, near Darbhanga Diary, Hume Pipe Area, Ulidih, Mango, Jamshedpur, Jharkhand 831012, India",4.9,377,https://www.google.com/maps/place/?q=place_id:ChIJq4-4FNzj9TkRH_nEmu-d4Hc,optical
Madhupur,Rajbari Campus,Madhupur Eye Hospital,"Rajbari Campus, Rajbari Rd, Madhupur, Jharkhand 815353, India",4.7,58,https://www.google.com/maps/place/?q=place_id:ChIJXx2bMV038TkRoo8WgByBS6w,optical
Madhupur,Kabir Plaza,BHARAT WATCH & OPTICAL,"Kabir Plaza, Thana Rd, Madhupur, Jharkhand 815353, India",4,4,https://www.google.com/maps/place/?q=place_id:ChIJm8LmuD838TkRwReRWGd6S5w,optical
Garhwa,Hotel Royal Padmawati,"Lenskart.com at Chinia More, Garhwa","Hotel Royal Padmawati, Plot No 39, Chiniya Rd, Chinia More, Post+PS, Bishunpur, Garhwa, Jharkhand 822114, India",5,306,https://www.google.com/maps/place/?q=place_id:ChIJpSv6l90PjDkRQRlbHdQqN2U,optical
Garhwa,Road,CHASMA GHAR & SAI NETRALYA HOSPITAL,"Road, near arogya Durga medical, Eriquee Mohalla, Ranka, Garhwa, Jharkhand 822114, India",4.6,10,https://www.google.com/maps/place/?q=place_id:ChIJw9xqRAoPjDkRrUnPF8WyRF0,optical
Garhwa,Ground Floor,"Titan Eye+ at Garhwa Main Road, Garhwa (Buy 1 Get 1 Free)","Ground Floor, Main Road, Garhwa, Jharkhand 822114, India",4.9,454,https://www.google.com/maps/place/?q=place_id:ChIJ4RmlGFgPjDkRhWcYxpCYBCw,optical
Khunti,Mateshree cement building,Sight care opticals,"Mateshree cement building, Torpa Rd, near pipal chowk, Jojo Toli, toli, Khunti, Jharkhand 835210, India",5,54,https://www.google.com/maps/place/?q=place_id:ChIJs0LmnC0X9TkREwJmlXpdcUE,optical
Khunti,Indira Gandhi Chowk,"Lenskart.com at Bahu Bazaar, Ranchi","Indira Gandhi Chowk, near Magic Move Dance Studio, Bahu Bazar, Upper Chutia, Samlong, Ranchi, Jharkhand 834001, India",4.9,65,https://www.google.com/maps/place/?q=place_id:ChIJ4zrn-fjh9DkRghWDZ8hVF6M,optical
Khunti,Shop No S5,Lenskart.com,"Shop No S5, Second Floor, Nucleus Mall, Circular Rd, Lalpur, Ranchi, Jharkhand 834001, India",4.9,3775,https://www.google.com/maps/place/?q=place_id:ChIJ6QIzIg_h9DkR7C3J14A9wek,optical
Khunti,Ward No 30,"Lenskart.com at Singh More, Ranchi","Ward No 30, Ps-Top, Meera Complex, Hatia, Singh More, Po, Kalyanpur, Ranchi, Jharkhand 834003, India",4.9,25,https://www.google.com/maps/place/?q=place_id:ChIJ59KLQs4f9TkRcuiTa9PIwvE,optical
Khunti,Ground Floor,"Lenskart.com at Harmu, Ranchi (First Lens Replacement Free)","Ground Floor, Pradhan Tower, Harmu Rd, opposite Caratlane, Kumhartoli, Ranchi, Jharkhand 834001, India",4.8,2406,https://www.google.com/maps/place/?q=place_id:ChIJUVqqygjh9DkR5lWVtEJrTPQ,optical
Khunti,Ground Floor,"Lenskart.com Flagship Store at Main Road, Ranchi (First Lens Replacement Free)","Ground Floor, Capitol Hill Building, Mahatma Gandhi Main Rd, Maulana Azad Colony, Hindpiri, Ranchi, Jharkhand 834001, India",4.8,1549,https://www.google.com/maps/place/?q=place_id:ChIJf_Trslvh9DkRuSt5YSX3-2k,optical
